,DATE,CORESTICKM159SFRBATL
2301,2012-03-11,1.8385386229508196
2302,2012-03-18,1.8516667049180329
2303,2012-03-25,1.864794786885246
2304,2012-04-01,1.8779228688524592
2305,2012-04-08,1.8910509508196722
2306,2012-04-15,1.9041790327868853
2307,2012-04-22,1.9173071147540983
2308,2012-04-29,1.9304351967213116
2309,2012-05-06,1.9435632786885246
2310,2012-05-13,1.956691360655738
2311,2012-05-20,1.969819442622951
2312,2012-05-27,1.982947524590164
2313,2012-06-03,1.996075606557377
2314,2012-06-10,2.0092036885245905
2315,2012-06-17,2.022331770491803
2316,2012-06-24,2.0354598524590166
2317,2012-07-01,2.0485879344262297
2318,2012-07-08,2.0617160163934427
2319,2012-07-15,2.0748440983606558
2320,2012-07-22,2.087972180327869
2321,2012-07-29,2.1011002622950823
2322,2012-08-05,2.1142283442622953
2323,2012-08-12,2.1273564262295084
2324,2012-08-19,2.1404845081967214
2325,2012-08-26,2.1536125901639345
2326,2012-09-02,2.1667406721311475
2327,2012-09-09,2.1798687540983606
2328,2012-09-16,2.192996836065574
2329,2012-09-23,2.206124918032787
2330,2012-09-30,2.219253
2331,2012-10-07,2.214548
2332,2012-10-14,2.2098430000000002
2333,2012-10-21,2.2051380000000003
2334,2012-10-28,2.2004330000000003
2335,2012-11-04,2.195728
2336,2012-11-11,2.191023
2337,2012-11-18,2.186318
2338,2012-11-25,2.181613
2339,2012-12-02,2.176908
2340,2012-12-09,2.172203
2341,2012-12-16,2.167498
2342,2012-12-23,2.162793
2343,2012-12-30,2.1580880000000002
2344,2013-01-06,2.153383
2345,2013-01-13,2.148678
2346,2013-01-20,2.143973
2347,2013-01-27,2.139268
2348,2013-02-03,2.134563
2349,2013-02-10,2.129858
2350,2013-02-17,2.125153
2351,2013-02-24,2.120448
2352,2013-03-03,2.1157429999999997
2353,2013-03-10,2.1110379999999997
2354,2013-03-17,2.106333
2355,2013-03-24,2.101628
2356,2013-03-31,2.096923
2357,2013-04-07,2.0797786153846154
2358,2013-04-14,2.0626342307692305
2359,2013-04-21,2.045489846153846
2360,2013-04-28,2.0283454615384615
2361,2013-05-05,2.011201076923077
2362,2013-05-12,1.9940566923076923
2363,2013-05-19,1.9769123076923076
2364,2013-05-26,1.9597679230769232
2365,2013-06-02,1.9426235384615385
2366,2013-06-09,1.925479153846154
2367,2013-06-16,1.9083347692307693
2368,2013-06-23,1.8911903846153848
2369,2013-06-30,1.874046
2370,2013-07-07,1.8754389672131149
2371,2013-07-14,1.8768319344262296
2372,2013-07-21,1.8782249016393444
2373,2013-07-28,1.8796178688524592
2374,2013-08-04,1.881010836065574
2375,2013-08-11,1.8824038032786887
2376,2013-08-18,1.8837967704918033
2377,2013-08-25,1.885189737704918
2378,2013-09-01,1.8865827049180328
2379,2013-09-08,1.8879756721311476
2380,2013-09-15,1.8893686393442624
2381,2013-09-22,1.8907616065573771
2382,2013-09-29,1.892154573770492
2383,2013-10-06,1.8935475409836067
2384,2013-10-13,1.8949405081967214
2385,2013-10-20,1.8963334754098362
2386,2013-10-27,1.897726442622951
2387,2013-11-03,1.8991194098360658
2388,2013-11-10,1.9005123770491803
2389,2013-11-17,1.901905344262295
2390,2013-11-24,1.9032983114754098
2391,2013-12-01,1.9046912786885246
2392,2013-12-08,1.9060842459016394
2393,2013-12-15,1.9074772131147542
2394,2013-12-22,1.908870180327869
2395,2013-12-29,1.9102631475409837
2396,2014-01-05,1.9116561147540985
2397,2014-01-12,1.9130490819672132
2398,2014-01-19,1.914442049180328
2399,2014-01-26,1.9158350163934428
2400,2014-02-02,1.9172279836065573
2401,2014-02-09,1.918620950819672
2402,2014-02-16,1.9200139180327869
2403,2014-02-23,1.9214068852459016
2404,2014-03-02,1.9227998524590164
2405,2014-03-09,1.9241928196721312
2406,2014-03-16,1.925585786885246
2407,2014-03-23,1.9269787540983607
2408,2014-03-30,1.9283717213114755
2409,2014-04-06,1.9297646885245903
2410,2014-04-13,1.931157655737705
2411,2014-04-20,1.9325506229508198
2412,2014-04-27,1.9339435901639344
2413,2014-05-04,1.9353365573770491
2414,2014-05-11,1.936729524590164
2415,2014-05-18,1.9381224918032787
2416,2014-05-25,1.9395154590163934
2417,2014-06-01,1.9409084262295082
2418,2014-06-08,1.942301393442623
2419,2014-06-15,1.9436943606557378
2420,2014-06-22,1.9450873278688525
2421,2014-06-29,1.9464802950819673
2422,2014-07-06,1.947873262295082
2423,2014-07-13,1.9492662295081968
2424,2014-07-20,1.9506591967213116
2425,2014-07-27,1.9520521639344262
2426,2014-08-03,1.953445131147541
2427,2014-08-10,1.9548380983606557
2428,2014-08-17,1.9562310655737705
2429,2014-08-24,1.9576240327868852
2430,2014-08-31,1.959017
2431,2014-09-07,1.962103923076923
2432,2014-09-14,1.965190846153846
2433,2014-09-21,1.9682777692307691
2434,2014-09-28,1.9713646923076924
2435,2014-10-05,1.9744516153846154
2436,2014-10-12,1.9775385384615385
2437,2014-10-19,1.9806254615384615
2438,2014-10-26,1.9837123846153846
2439,2014-11-02,1.9867993076923076
2440,2014-11-09,1.9898862307692309
2441,2014-11-16,1.992973153846154
2442,2014-11-23,1.996060076923077
2443,2014-11-30,1.999147
2444,2014-12-07,2.0013552307692306
2445,2014-12-14,2.0035634615384614
2446,2014-12-21,2.0057716923076923
2447,2014-12-28,2.007979923076923
2448,2015-01-04,2.010188153846154
2449,2015-01-11,2.0123963846153847
2450,2015-01-18,2.0146046153846155
2451,2015-01-25,2.016812846153846
2452,2015-02-01,2.0190210769230768
2453,2015-02-08,2.0212293076923076
2454,2015-02-15,2.0234375384615384
2455,2015-02-22,2.025645769230769
2456,2015-03-01,2.027854
2457,2015-03-08,2.030062230769231
2458,2015-03-15,2.0322704615384612
2459,2015-03-22,2.034478692307692
2460,2015-03-29,2.036686923076923
2461,2015-04-05,2.0388951538461537
2462,2015-04-12,2.0411033846153845
2463,2015-04-19,2.0433116153846154
2464,2015-04-26,2.045519846153846
2465,2015-05-03,2.047728076923077
2466,2015-05-10,2.0499363076923074
2467,2015-05-17,2.052144538461538
2468,2015-05-24,2.054352769230769
2469,2015-05-31,2.056561
2470,2015-06-07,2.0681129428571428
2471,2015-06-14,2.0796648857142856
2472,2015-06-21,2.0912168285714285
2473,2015-06-28,2.1027687714285714
2474,2015-07-05,2.1143207142857143
2475,2015-07-12,2.125872657142857
2476,2015-07-19,2.1374245999999997
2477,2015-07-26,2.1489765428571426
2478,2015-08-02,2.1605284857142855
2479,2015-08-09,2.1720804285714284
2480,2015-08-16,2.1836323714285713
2481,2015-08-23,2.195184314285714
2482,2015-08-30,2.206736257142857
2483,2015-09-06,2.2182882
2484,2015-09-13,2.229840142857143
2485,2015-09-20,2.2413920857142857
2486,2015-09-27,2.2529440285714286
2487,2015-10-04,2.264495971428571
2488,2015-10-11,2.276047914285714
2489,2015-10-18,2.287599857142857
2490,2015-10-25,2.2991517999999997
2491,2015-11-01,2.3107037428571426
2492,2015-11-08,2.3222556857142855
2493,2015-11-15,2.3338076285714284
2494,2015-11-22,2.3453595714285713
2495,2015-11-29,2.356911514285714
2496,2015-12-06,2.368463457142857
2497,2015-12-13,2.3800154
2498,2015-12-20,2.391567342857143
2499,2015-12-27,2.4031192857142853
2500,2016-01-03,2.4146712285714282
2501,2016-01-10,2.426223171428571
2502,2016-01-17,2.437775114285714
2503,2016-01-24,2.449327057142857
2504,2016-01-31,2.460879
2505,2016-02-07,2.465062692307692
2506,2016-02-14,2.4692463846153845
2507,2016-02-21,2.473430076923077
2508,2016-02-28,2.477613769230769
2509,2016-03-06,2.4817974615384615
2510,2016-03-13,2.485981153846154
2511,2016-03-20,2.490164846153846
2512,2016-03-27,2.4943485384615385
2513,2016-04-03,2.498532230769231
2514,2016-04-10,2.502715923076923
2515,2016-04-17,2.5068996153846155
2516,2016-04-24,2.511083307692308
2517,2016-05-01,2.5152669999999997
2518,2016-05-08,2.519450692307692
2519,2016-05-15,2.5236343846153844
2520,2016-05-22,2.5278180769230767
2521,2016-05-29,2.532001769230769
2522,2016-06-05,2.5361854615384614
2523,2016-06-12,2.5403691538461537
2524,2016-06-19,2.544552846153846
2525,2016-06-26,2.5487365384615384
2526,2016-07-03,2.5529202307692307
2527,2016-07-10,2.557103923076923
2528,2016-07-17,2.5612876153846154
2529,2016-07-24,2.5654713076923077
2530,2016-07-31,2.569655
2531,2016-08-07,2.561091333333333
2532,2016-08-14,2.5525276666666668
2533,2016-08-21,2.543964
2534,2016-08-28,2.5354003333333335
2535,2016-09-04,2.5268366666666666
2536,2016-09-11,2.518273
2537,2016-09-18,2.5097093333333333
2538,2016-09-25,2.501145666666667
2539,2016-10-02,2.492582
2540,2016-10-09,2.484018333333333
2541,2016-10-16,2.475454666666667
2542,2016-10-23,2.466891
2543,2016-10-30,2.4583273333333335
2544,2016-11-06,2.4497636666666667
2545,2016-11-13,2.4412000000000003
2546,2016-11-20,2.4326363333333334
2547,2016-11-27,2.4240726666666665
2548,2016-12-04,2.415509
2549,2016-12-11,2.4069453333333333
2550,2016-12-18,2.398381666666667
2551,2016-12-25,2.389818
2552,2017-01-01,2.3812543333333336
2553,2017-01-08,2.3726906666666667
2554,2017-01-15,2.364127
2555,2017-01-22,2.3555633333333335
2556,2017-01-29,2.3469996666666666
2557,2017-02-05,2.338436
2558,2017-02-12,2.3298723333333333
2559,2017-02-19,2.321308666666667
2560,2017-02-26,2.312745
2561,2017-03-05,2.304181333333333
2562,2017-03-12,2.295617666666667
2563,2017-03-19,2.2870540000000004
2564,2017-03-26,2.2784903333333335
2565,2017-04-02,2.2699266666666666
2566,2017-04-09,2.2613630000000002
2567,2017-04-16,2.2527993333333334
2568,2017-04-23,2.244235666666667
2569,2017-04-30,2.235672
2570,2017-05-07,2.232286685714286
2571,2017-05-14,2.2289013714285715
2572,2017-05-21,2.2255160571428574
